age_group,period_flood,pb_level,f_sys,BLL0,threshold_ug_dl,dBLL,exceed
Teen_13_17y,Recovery,C_med,0.5,0.5,3.5,1.9076369897006131,0
Teen_13_17y,Recovery,C_med,0.5,0.5,5,1.9076369897006131,0
Teen_13_17y,Recovery,C_med,0.5,1,3.5,1.9076369897006131,0
Teen_13_17y,Recovery,C_med,0.5,1,5,1.9076369897006131,0
Teen_13_17y,Recovery,C_med,0.5,2,3.5,1.9076369897006131,1
Teen_13_17y,Recovery,C_med,0.5,2,5,1.9076369897006131,0
Teen_13_17y,Recovery,C_med,0.75,0.5,3.5,2.8614554845509197,0
Teen_13_17y,Recovery,C_med,0.75,0.5,5,2.8614554845509197,0
Teen_13_17y,Recovery,C_med,0.75,1,3.5,2.8614554845509197,1
Teen_13_17y,Recovery,C_med,0.75,1,5,2.8614554845509197,0
Teen_13_17y,Recovery,C_med,0.75,2,3.5,2.8614554845509197,1
Teen_13_17y,Recovery,C_med,0.75,2,5,2.8614554845509197,0
Teen_13_17y,Recovery,C_med,1,0.5,3.5,3.8152739794012263,1
Teen_13_17y,Recovery,C_med,1,0.5,5,3.8152739794012263,0
Teen_13_17y,Recovery,C_med,1,1,3.5,3.8152739794012263,1
Teen_13_17y,Recovery,C_med,1,1,5,3.8152739794012263,0
Teen_13_17y,Recovery,C_med,1,2,3.5,3.8152739794012263,1
Teen_13_17y,Recovery,C_med,1,2,5,3.8152739794012263,1
Teen_13_17y,Recovery,C_high,0.25,0.5,3.5,2.5337057369985554,0
Teen_13_17y,Recovery,C_high,0.25,0.5,5,2.5337057369985554,0
Teen_13_17y,Recovery,C_high,0.25,1,3.5,2.5337057369985554,1
Teen_13_17y,Recovery,C_high,0.25,1,5,2.5337057369985554,0
Teen_13_17y,Recovery,C_high,0.25,2,3.5,2.533705736998556,1
Teen_13_17y,Recovery,C_high,0.25,2,5,2.533705736998556,0
Teen_13_17y,Recovery,C_high,0.5,0.5,3.5,5.067411473997111,1
Teen_13_17y,Recovery,C_high,0.5,0.5,5,5.067411473997111,1
Teen_13_17y,Recovery,C_high,0.5,1,3.5,5.067411473997111,1
Teen_13_17y,Recovery,C_high,0.5,1,5,5.067411473997111,1
Teen_13_17y,Recovery,C_high,0.5,2,3.5,5.067411473997111,1
Teen_13_17y,Recovery,C_high,0.5,2,5,5.067411473997111,1
Teen_13_17y,Recovery,C_high,0.75,0.5,3.5,7.601117210995664,1
Teen_13_17y,Recovery,C_high,0.75,0.5,5,7.601117210995664,1
Teen_13_17y,Recovery,C_high,0.75,1,3.5,7.601117210995664,1
Teen_13_17y,Recovery,C_high,0.75,1,5,7.601117210995664,1
Teen_13_17y,Recovery,C_high,0.75,2,3.5,7.601117210995664,1
Teen_13_17y,Recovery,C_high,0.75,2,5,7.601117210995664,1
Teen_13_17y,Recovery,C_high,1,0.5,3.5,10.134822947994222,1
Teen_13_17y,Recovery,C_high,1,0.5,5,10.134822947994222,1
Teen_13_17y,Recovery,C_high,1,1,3.5,10.134822947994222,1
Teen_13_17y,Recovery,C_high,1,1,5,10.134822947994222,1
Teen_13_17y,Recovery,C_high,1,2,3.5,10.134822947994222,1
Teen_13_17y,Recovery,C_high,1,2,5,10.134822947994222,1
Toddler_1_2y,Disturbance,C_low,0.25,0.5,3.5,3.417192138786254,1
Toddler_1_2y,Disturbance,C_low,0.25,0.5,5,3.417192138786254,0
Toddler_1_2y,Disturbance,C_low,0.25,1,3.5,3.4171921387862536,1
Toddler_1_2y,Disturbance,C_low,0.25,1,5,3.4171921387862536,0
Toddler_1_2y,Disturbance,C_low,0.25,2,3.5,3.4171921387862536,1
Toddler_1_2y,Disturbance,C_low,0.25,2,5,3.4171921387862536,1
Toddler_1_2y,Disturbance,C_low,0.5,0.5,3.5,6.834384277572508,1
Toddler_1_2y,Disturbance,C_low,0.5,0.5,5,6.834384277572508,1
Toddler_1_2y,Disturbance,C_low,0.5,1,3.5,6.834384277572508,1
Toddler_1_2y,Disturbance,C_low,0.5,1,5,6.834384277572508,1
Toddler_1_2y,Disturbance,C_low,0.5,2,3.5,6.834384277572507,1
Toddler_1_2y,Disturbance,C_low,0.5,2,5,6.834384277572507,1
Toddler_1_2y,Disturbance,C_low,0.75,0.5,3.5,10.251576416358763,1
Toddler_1_2y,Disturbance,C_low,0.75,0.5,5,10.251576416358763,1
Toddler_1_2y,Disturbance,C_low,0.75,1,3.5,10.251576416358763,1
Toddler_1_2y,Disturbance,C_low,0.75,1,5,10.251576416358763,1
Toddler_1_2y,Disturbance,C_low,0.75,2,3.5,10.251576416358763,1
Toddler_1_2y,Disturbance,C_low,0.75,2,5,10.251576416358763,1
Toddler_1_2y,Disturbance,C_low,1,0.5,3.5,13.668768555145016,1
Toddler_1_2y,Disturbance,C_low,1,0.5,5,13.668768555145016,1
Toddler_1_2y,Disturbance,C_low,1,1,3.5,13.668768555145016,1
Toddler_1_2y,Disturbance,C_low,1,1,5,13.668768555145016,1
Toddler_1_2y,Disturbance,C_low,1,2,3.5,13.668768555145016,1
Toddler_1_2y,Disturbance,C_low,1,2,5,13.668768555145016,1
Toddler_1_2y,Disturbance,C_med,0.25,0.5,3.5,6.02270382628626,1
Toddler_1_2y,Disturbance,C_med,0.25,0.5,5,6.02270382628626,1
Toddler_1_2y,Disturbance,C_med,0.25,1,3.5,6.02270382628626,1
Toddler_1_2y,Disturbance,C_med,0.25,1,5,6.02270382628626,1
Toddler_1_2y,Disturbance,C_med,0.25,2,3.5,6.022703826286261,1
Toddler_1_2y,Disturbance,C_med,0.25,2,5,6.022703826286261,1
Toddler_1_2y,Disturbance,C_med,0.5,0.5,3.5,12.04540765257252,1
Toddler_1_2y,Disturbance,C_med,0.5,0.5,5,12.04540765257252,1
Toddler_1_2y,Disturbance,C_med,0.5,1,3.5,12.04540765257252,1
Toddler_1_2y,Disturbance,C_med,0.5,1,5,12.04540765257252,1
Toddler_1_2y,Disturbance,C_med,0.5,2,3.5,12.04540765257252,1
Toddler_1_2y,Disturbance,C_med,0.5,2,5,12.04540765257252,1
Toddler_1_2y,Disturbance,C_med,0.75,0.5,3.5,18.06811147885878,1
Toddler_1_2y,Disturbance,C_med,0.75,0.5,5,18.06811147885878,1
Toddler_1_2y,Disturbance,C_med,0.75,1,3.5,18.06811147885878,1
Toddler_1_2y,Disturbance,C_med,0.75,1,5,18.06811147885878,1
Toddler_1_2y,Disturbance,C_med,0.75,2,3.5,18.06811147885878,1
Toddler_1_2y,Disturbance,C_med,0.75,2,5,18.06811147885878,1
Toddler_1_2y,Disturbance,C_med,1,0.5,3.5,24.09081530514504,1
Toddler_1_2y,Disturbance,C_med,1,0.5,5,24.09081530514504,1
Toddler_1_2y,Disturbance,C_med,1,1,3.5,24.09081530514504,1
Toddler_1_2y,Disturbance,C_med,1,1,5,24.09081530514504,1
Toddler_1_2y,Disturbance,C_med,1,2,3.5,24.09081530514504,1
Toddler_1_2y,Disturbance,C_med,1,2,5,24.09081530514504,1
Toddler_1_2y,Disturbance,C_high,0.25,0.5,3.5,11.391886634694396,1
Toddler_1_2y,Disturbance,C_high,0.25,0.5,5,11.391886634694396,1
Toddler_1_2y,Disturbance,C_high,0.25,1,3.5,11.391886634694396,1
Toddler_1_2y,Disturbance,C_high,0.25,1,5,11.391886634694396,1
Toddler_1_2y,Disturbance,C_high,0.25,2,3.5,11.391886634694396,1
Toddler_1_2y,Disturbance,C_high,0.25,2,5,11.391886634694396,1
Toddler_1_2y,Disturbance,C_high,0.5,0.5,3.5,22.783773269388792,1
Toddler_1_2y,Disturbance,C_high,0.5,0.5,5,22.783773269388792,1
Toddler_1_2y,Disturbance,C_high,0.5,1,3.5,22.783773269388792,1
Toddler_1_2y,Disturbance,C_high,0.5,1,5,22.783773269388792,1
Toddler_1_2y,Disturbance,C_high,0.5,2,3.5,22.783773269388792,1
Toddler_1_2y,Disturbance,C_high,0.5,2,5,22.783773269388792,1
Toddler_1_2y,Disturbance,C_high,0.75,0.5,3.5,34.17565990408318,1
Toddler_1_2y,Disturbance,C_high,0.75,0.5,5,34.17565990408318,1
Toddler_1_2y,Disturbance,C_high,0.75,1,3.5,34.17565990408318,1
Toddler_1_2y,Disturbance,C_high,0.75,1,5,34.17565990408318,1
Toddler_1_2y,Disturbance,C_high,0.75,2,3.5,34.17565990408318,1
Toddler_1_2y,Disturbance,C_high,0.75,2,5,34.17565990408318,1
Toddler_1_2y,Disturbance,C_high,1,0.5,3.5,45.567546538777584,1
Toddler_1_2y,Disturbance,C_high,1,0.5,5,45.567546538777584,1
Toddler_1_2y,Disturbance,C_high,1,1,3.5,45.567546538777584,1
Toddler_1_2y,Disturbance,C_high,1,1,5,45.567546538777584,1
Toddler_1_2y,Disturbance,C_high,1,2,3.5,45.567546538777584,1
Toddler_1_2y,Disturbance,C_high,1,2,5,45.567546538777584,1
Toddler_1_2y,Pre-flood,C_low,0.25,0.5,3.5,1.033166395456679,0
Toddler_1_2y,Pre-flood,C_low,0.25,0.5,5,1.033166395456679,0
Toddler_1_2y,Pre-flood,C_low,0.25,1,3.5,1.033166395456679,0
Toddler_1_2y,Pre-flood,C_low,0.25,1,5,1.033166395456679,0
Toddler_1_2y,Pre-flood,C_low,0.25,2,3.5,1.033166395456679,0
Toddler_1_2y,Pre-flood,C_low,0.25,2,5,1.033166395456679,0
Toddler_1_2y,Pre-flood,C_low,0.5,0.5,3.5,2.066332790913358,0
Toddler_1_2y,Pre-flood,C_low,0.5,0.5,5,2.066332790913358,0
Toddler_1_2y,Pre-flood,C_low,0.5,1,3.5,2.066332790913358,0
Toddler_1_2y,Pre-flood,C_low,0.5,1,5,2.066332790913358,0
Toddler_1_2y,Pre-flood,C_low,0.5,2,3.5,2.066332790913358,1
Toddler_1_2y,Pre-flood,C_low,0.5,2,5,2.066332790913358,0
Toddler_1_2y,Pre-flood,C_low,0.75,0.5,3.5,3.099499186370037,1
Toddler_1_2y,Pre-flood,C_low,0.75,0.5,5,3.099499186370037,0
Toddler_1_2y,Pre-flood,C_low,0.75,1,3.5,3.0994991863700374,1
Toddler_1_2y,Pre-flood,C_low,0.75,1,5,3.0994991863700374,0
Toddler_1_2y,Pre-flood,C_low,0.75,2,3.5,3.0994991863700374,1
Toddler_1_2y,Pre-flood,C_low,0.75,2,5,3.0994991863700374,1
Toddler_1_2y,Pre-flood,C_low,1,0.5,3.5,4.132665581826716,1
Toddler_1_2y,Pre-flood,C_low,1,0.5,5,4.132665581826716,0
Toddler_1_2y,Pre-flood,C_low,1,1,3.5,4.132665581826716,1
Toddler_1_2y,Pre-flood,C_low,1,1,5,4.132665581826716,1
Toddler_1_2y,Pre-flood,C_low,1,2,3.5,4.132665581826716,1
Toddler_1_2y,Pre-flood,C_low,1,2,5,4.132665581826716,1
Toddler_1_2y,Pre-flood,C_med,0.25,0.5,3.5,2.5192407066262077,0
Toddler_1_2y,Pre-flood,C_med,0.25,0.5,5,2.5192407066262077,0
Toddler_1_2y,Pre-flood,C_med,0.25,1,3.5,2.5192407066262077,1
Toddler_1_2y,Pre-flood,C_med,0.25,1,5,2.5192407066262077,0
Toddler_1_2y,Pre-flood,C_med,0.25,2,3.5,2.519240706626208,1
Toddler_1_2y,Pre-flood,C_med,0.25,2,5,2.519240706626208,0
Toddler_1_2y,Pre-flood,C_med,0.5,0.5,3.5,5.038481413252415,1
Toddler_1_2y,Pre-flood,C_med,0.5,0.5,5,5.038481413252415,1
Toddler_1_2y,Pre-flood,C_med,0.5,1,3.5,5.038481413252415,1
Toddler_1_2y,Pre-flood,C_med,0.5,1,5,5.038481413252415,1
Toddler_1_2y,Pre-flood,C_med,0.5,2,3.5,5.038481413252415,1
Toddler_1_2y,Pre-flood,C_med,0.5,2,5,5.038481413252415,1
Toddler_1_2y,Pre-flood,C_med,0.75,0.5,3.5,7.557722119878623,1
Toddler_1_2y,Pre-flood,C_med,0.75,0.5,5,7.557722119878623,1
Toddler_1_2y,Pre-flood,C_med,0.75,1,3.5,7.557722119878623,1
Toddler_1_2y,Pre-flood,C_med,0.75,1,5,7.557722119878623,1
Toddler_1_2y,Pre-flood,C_med,0.75,2,3.5,7.557722119878623,1
Toddler_1_2y,Pre-flood,C_med,0.75,2,5,7.557722119878623,1
Toddler_1_2y,Pre-flood,C_med,1,0.5,3.5,10.07696282650483,1
Toddler_1_2y,Pre-flood,C_med,1,0.5,5,10.07696282650483,1
Toddler_1_2y,Pre-flood,C_med,1,1,3.5,10.07696282650483,1
Toddler_1_2y,Pre-flood,C_med,1,1,5,10.07696282650483,1
Toddler_1_2y,Pre-flood,C_med,1,2,3.5,10.07696282650483,1
Toddler_1_2y,Pre-flood,C_med,1,2,5,10.07696282650483,1
Toddler_1_2y,Pre-flood,C_high,0.25,0.5,3.5,6.372988137084592,1
Toddler_1_2y,Pre-flood,C_high,0.25,0.5,5,6.372988137084592,1
Toddler_1_2y,Pre-flood,C_high,0.25,1,3.5,6.372988137084592,1
Toddler_1_2y,Pre-flood,C_high,0.25,1,5,6.372988137084592,1
Toddler_1_2y,Pre-flood,C_high,0.25,2,3.5,6.372988137084592,1
Toddler_1_2y,Pre-flood,C_high,0.25,2,5,6.372988137084592,1
Toddler_1_2y,Pre-flood,C_high,0.5,0.5,3.5,12.745976274169184,1
Toddler_1_2y,Pre-flood,C_high,0.5,0.5,5,12.745976274169184,1
Toddler_1_2y,Pre-flood,C_high,0.5,1,3.5,12.745976274169184,1
Toddler_1_2y,Pre-flood,C_high,0.5,1,5,12.745976274169184,1
Toddler_1_2y,Pre-flood,C_high,0.5,2,3.5,12.745976274169184,1
Toddler_1_2y,Pre-flood,C_high,0.5,2,5,12.745976274169184,1
Toddler_1_2y,Pre-flood,C_high,0.75,0.5,3.5,19.118964411253778,1
Toddler_1_2y,Pre-flood,C_high,0.75,0.5,5,19.118964411253778,1
Toddler_1_2y,Pre-flood,C_high,0.75,1,3.5,19.118964411253778,1
Toddler_1_2y,Pre-flood,C_high,0.75,1,5,19.118964411253778,1
Toddler_1_2y,Pre-flood,C_high,0.75,2,3.5,19.118964411253778,1
Toddler_1_2y,Pre-flood,C_high,0.75,2,5,19.118964411253778,1
Toddler_1_2y,Pre-flood,C_high,1,0.5,3.5,25.491952548338368,1
Toddler_1_2y,Pre-flood,C_high,1,0.5,5,25.491952548338368,1
Toddler_1_2y,Pre-flood,C_high,1,1,3.5,25.491952548338368,1
Toddler_1_2y,Pre-flood,C_high,1,1,5,25.491952548338368,1
Toddler_1_2y,Pre-flood,C_high,1,2,3.5,25.491952548338368,1
Toddler_1_2y,Pre-flood,C_high,1,2,5,25.491952548338368,1
Toddler_1_2y,Recovery,C_low,0.25,0.5,3.5,1.1250245720598664,0
Toddler_1_2y,Recovery,C_low,0.25,0.5,5,1.1250245720598664,0
Toddler_1_2y,Recovery,C_low,0.25,1,3.5,1.1250245720598664,0
Toddler_1_2y,Recovery,C_low,0.25,1,5,1.1250245720598664,0
Toddler_1_2y,Recovery,C_low,0.25,2,3.5,1.1250245720598664,0
Toddler_1_2y,Recovery,C_low,0.25,2,5,1.1250245720598664,0
Toddler_1_2y,Recovery,C_low,0.5,0.5,3.5,2.250049144119733,0
Toddler_1_2y,Recovery,C_low,0.5,0.5,5,2.250049144119733,0
Toddler_1_2y,Recovery,C_low,0.5,1,3.5,2.250049144119733,0
Toddler_1_2y,Recovery,C_low,0.5,1,5,2.250049144119733,0
Toddler_1_2y,Recovery,C_low,0.5,2,3.5,2.250049144119733,1
Toddler_1_2y,Recovery,C_low,0.5,2,5,2.250049144119733,0
Toddler_1_2y,Recovery,C_low,0.75,0.5,3.5,3.375073716179599,1
Toddler_1_2y,Recovery,C_low,0.75,0.5,5,3.375073716179599,0
Toddler_1_2y,Recovery,C_low,0.75,1,3.5,3.3750737161795996,1
Toddler_1_2y,Recovery,C_low,0.75,1,5,3.3750737161795996,0
Toddler_1_2y,Recovery,C_low,0.75,2,3.5,3.3750737161795996,1
Toddler_1_2y,Recovery,C_low,0.75,2,5,3.3750737161795996,1
Toddler_1_2y,Recovery,C_low,1,0.5,3.5,4.500098288239466,1
Toddler_1_2y,Recovery,C_low,1,0.5,5,4.500098288239466,1
Toddler_1_2y,Recovery,C_low,1,1,3.5,4.500098288239466,1
Toddler_1_2y,Recovery,C_low,1,1,5,4.500098288239466,1
Toddler_1_2y,Recovery,C_low,1,2,3.5,4.500098288239466,1
Toddler_1_2y,Recovery,C_low,1,2,5,4.500098288239466,1
Toddler_1_2y,Recovery,C_med,0.25,0.5,3.5,2.5983536967071754,0
Toddler_1_2y,Recovery,C_med,0.25,0.5,5,2.5983536967071754,0
Toddler_1_2y,Recovery,C_med,0.25,1,3.5,2.5983536967071754,1
Toddler_1_2y,Recovery,C_med,0.25,1,5,2.5983536967071754,0
Toddler_1_2y,Recovery,C_med,0.25,2,3.5,2.598353696707175,1
Toddler_1_2y,Recovery,C_med,0.25,2,5,2.598353696707175,0
Toddler_1_2y,Recovery,C_med,0.5,0.5,3.5,5.196707393414351,1
Toddler_1_2y,Recovery,C_med,0.5,0.5,5,5.196707393414351,1
Toddler_1_2y,Recovery,C_med,0.5,1,3.5,5.196707393414351,1
Toddler_1_2y,Recovery,C_med,0.5,1,5,5.196707393414351,1
Toddler_1_2y,Recovery,C_med,0.5,2,3.5,5.196707393414351,1
Toddler_1_2y,Recovery,C_med,0.5,2,5,5.196707393414351,1
Toddler_1_2y,Recovery,C_med,0.75,0.5,3.5,7.795061090121525,1
Toddler_1_2y,Recovery,C_med,0.75,0.5,5,7.795061090121525,1
Toddler_1_2y,Recovery,C_med,0.75,1,3.5,7.795061090121525,1
Toddler_1_2y,Recovery,C_med,0.75,1,5,7.795061090121525,1
Toddler_1_2y,Recovery,C_med,0.75,2,3.5,7.795061090121525,1
Toddler_1_2y,Recovery,C_med,0.75,2,5,7.795061090121525,1
Toddler_1_2y,Recovery,C_med,1,0.5,3.5,10.393414786828702,1
Toddler_1_2y,Recovery,C_med,1,0.5,5,10.393414786828702,1
Toddler_1_2y,Recovery,C_med,1,1,3.5,10.393414786828702,1
Toddler_1_2y,Recovery,C_med,1,1,5,10.393414786828702,1
Toddler_1_2y,Recovery,C_med,1,2,3.5,10.393414786828702,1
Toddler_1_2y,Recovery,C_med,1,2,5,10.393414786828702,1
Toddler_1_2y,Recovery,C_high,0.25,0.5,3.5,6.902218507653901,1
Toddler_1_2y,Recovery,C_high,0.25,0.5,5,6.902218507653901,1
Toddler_1_2y,Recovery,C_high,0.25,1,3.5,6.902218507653901,1
Toddler_1_2y,Recovery,C_high,0.25,1,5,6.902218507653901,1
Toddler_1_2y,Recovery,C_high,0.25,2,3.5,6.902218507653901,1
Toddler_1_2y,Recovery,C_high,0.25,2,5,6.902218507653901,1
Toddler_1_2y,Recovery,C_high,0.5,0.5,3.5,13.804437015307801,1
Toddler_1_2y,Recovery,C_high,0.5,0.5,5,13.804437015307801,1
Toddler_1_2y,Recovery,C_high,0.5,1,3.5,13.804437015307801,1
Toddler_1_2y,Recovery,C_high,0.5,1,5,13.804437015307801,1
Toddler_1_2y,Recovery,C_high,0.5,2,3.5,13.804437015307801,1
Toddler_1_2y,Recovery,C_high,0.5,2,5,13.804437015307801,1
Toddler_1_2y,Recovery,C_high,0.75,0.5,3.5,20.7066555229617,1
Toddler_1_2y,Recovery,C_high,0.75,0.5,5,20.7066555229617,1
Toddler_1_2y,Recovery,C_high,0.75,1,3.5,20.7066555229617,1
Toddler_1_2y,Recovery,C_high,0.75,1,5,20.7066555229617,1
Toddler_1_2y,Recovery,C_high,0.75,2,3.5,20.7066555229617,1
Toddler_1_2y,Recovery,C_high,0.75,2,5,20.7066555229617,1
Toddler_1_2y,Recovery,C_high,1,0.5,3.5,27.608874030615603,1
Toddler_1_2y,Recovery,C_high,1,0.5,5,27.608874030615603,1
Toddler_1_2y,Recovery,C_high,1,1,3.5,27.608874030615603,1
Toddler_1_2y,Recovery,C_high,1,1,5,27.608874030615603,1
Toddler_1_2y,Recovery,C_high,1,2,3.5,27.608874030615603,1
Toddler_1_2y,Recovery,C_high,1,2,5,27.608874030615603,1
