date,series,pipe,material,element,value,sample_type,age_group,body_weight_kg,water_intake_L_day,dose_ug_per_kg_day
2022-06-23,pl2_pb,pb,PVC,Pb,14.528674488916808,Total,Child,27,1.2,0.6457188661740803
2022-06-23,pl2_pb,pb,PVC,Pb,14.528674488916808,Total,Infant,7,0.8,1.6604199415904923
2022-06-23,pl2_pb,pb,PVC,Pb,14.528674488916808,Total,Pregnant Adult,65,1.8,0.40233252430846544
2022-06-23,pl2_pb,pb,PVC,Pb,14.528674488916808,Total,Teen,50,1.5,0.43586023466750423
2022-06-23,pl2_pb,pb,PVC,Pb,14.528674488916808,Total,Toddler,15,0.9,0.8717204693350085
2022-06-23,pl3_cu,cu,Cast Iron,Pb,29.097579661651693,Total,Adult,70,2,0.8313594189043341
2022-06-23,pl3_cu,cu,Cast Iron,Pb,29.097579661651693,Total,Child,27,1.2,1.2932257627400754
2022-06-23,pl3_cu,cu,Cast Iron,Pb,29.097579661651693,Total,Infant,7,0.8,3.3254376756173367
2022-06-23,pl3_cu,cu,Cast Iron,Pb,29.097579661651693,Total,Pregnant Adult,65,1.8,0.805779129091893
2022-06-23,pl3_cu,cu,Cast Iron,Pb,29.097579661651693,Total,Teen,50,1.5,0.8729273898495508
2022-06-23,pl3_cu,cu,Cast Iron,Pb,29.097579661651693,Total,Toddler,15,0.9,1.7458547796991015
2022-06-23,pl3_pb,pb,Cast Iron,Pb,10.450634195503296,Total,Adult,70,2,0.2985895484429513
2022-06-23,pl3_pb,pb,Cast Iron,Pb,10.450634195503296,Total,Child,27,1.2,0.4644726309112576
2022-06-23,pl3_pb,pb,Cast Iron,Pb,10.450634195503296,Total,Infant,7,0.8,1.1943581937718053
2022-06-23,pl3_pb,pb,Cast Iron,Pb,10.450634195503296,Total,Pregnant Adult,65,1.8,0.28940217772162974
2022-06-23,pl3_pb,pb,Cast Iron,Pb,10.450634195503296,Total,Teen,50,1.5,0.3135190258650989
2022-06-23,pl3_pb,pb,Cast Iron,Pb,10.450634195503296,Total,Toddler,15,0.9,0.6270380517301978
2022-06-23,pl4_cu,cu,PVC,Pb,56.566992703787975,Total,Adult,70,2,1.6161997915367994
2022-06-23,pl4_cu,cu,PVC,Pb,56.566992703787975,Total,Child,27,1.2,2.514088564612799
2022-06-23,pl4_cu,cu,PVC,Pb,56.566992703787975,Total,Infant,7,0.8,6.4647991661471975
2022-06-23,pl4_cu,cu,PVC,Pb,56.566992703787975,Total,Pregnant Adult,65,1.8,1.5664705671818209
2022-06-23,pl4_cu,cu,PVC,Pb,56.566992703787975,Total,Teen,50,1.5,1.6970097811136393
2022-06-23,pl4_cu,cu,PVC,Pb,56.566992703787975,Total,Toddler,15,0.9,3.3940195622272786
2022-06-23,pl4_pb,pb,PVC,Pb,24.869351296593734,Total,Adult,70,2,0.7105528941883924
2022-06-23,pl4_pb,pb,PVC,Pb,24.869351296593734,Total,Child,27,1.2,1.1053045020708325
2022-06-23,pl4_pb,pb,PVC,Pb,24.869351296593734,Total,Infant,7,0.8,2.84221157675357
2022-06-23,pl4_pb,pb,PVC,Pb,24.869351296593734,Total,Pregnant Adult,65,1.8,0.688689728213365
2022-06-23,pl4_pb,pb,PVC,Pb,24.869351296593734,Total,Teen,50,1.5,0.746080538897812
2022-06-23,pl4_pb,pb,PVC,Pb,24.869351296593734,Total,Toddler,15,0.9,1.4921610777956242
2022-06-23,pl5_cu,cu,Cast Iron,Pb,58.30781911693031,Total,Adult,70,2,1.6659376890551518
2022-06-23,pl5_cu,cu,Cast Iron,Pb,58.30781911693031,Total,Child,27,1.2,2.5914586274191245
2022-06-23,pl5_cu,cu,Cast Iron,Pb,58.30781911693031,Total,Infant,7,0.8,6.663750756220607
2022-06-23,pl5_cu,cu,Cast Iron,Pb,58.30781911693031,Total,Pregnant Adult,65,1.8,1.6146780678534547
2022-06-23,pl5_cu,cu,Cast Iron,Pb,58.30781911693031,Total,Teen,50,1.5,1.7492345735079093
2022-06-23,pl5_cu,cu,Cast Iron,Pb,58.30781911693031,Total,Toddler,15,0.9,3.4984691470158187
2022-06-23,pl5_pb,pb,Cast Iron,Pb,21.239345648120757,Total,Adult,70,2,0.6068384470891645
2022-06-23,pl5_pb,pb,Cast Iron,Pb,21.239345648120757,Total,Child,27,1.2,0.9439709176942558
2022-06-23,pl5_pb,pb,Cast Iron,Pb,21.239345648120757,Total,Infant,7,0.8,2.4273537883566583
2022-06-23,pl5_pb,pb,Cast Iron,Pb,21.239345648120757,Total,Pregnant Adult,65,1.8,0.5881664948710363
2022-06-23,pl5_pb,pb,Cast Iron,Pb,21.239345648120757,Total,Teen,50,1.5,0.6371803694436227
2022-06-23,pl5_pb,pb,Cast Iron,Pb,21.239345648120757,Total,Toddler,15,0.9,1.2743607388872455
2022-06-23,pl6_cu,cu,PVC,Pb,50.471372760429965,Total,Adult,70,2,1.4420392217265705
2022-06-23,pl6_cu,cu,PVC,Pb,50.471372760429965,Total,Child,27,1.2,2.243172122685776
2022-06-23,pl6_cu,cu,PVC,Pb,50.471372760429965,Total,Infant,7,0.8,5.768156886906282
2022-06-23,pl6_cu,cu,PVC,Pb,50.471372760429965,Total,Pregnant Adult,65,1.8,1.3976687841349837
2022-06-23,pl6_cu,cu,PVC,Pb,50.471372760429965,Total,Teen,50,1.5,1.5141411828128988
2022-06-23,pl6_cu,cu,PVC,Pb,50.471372760429965,Total,Toddler,15,0.9,3.028282365625798
2022-06-23,pl6_pb,pb,PVC,Pb,37.71349557471101,Total,Adult,70,2,1.0775284449917433
2022-06-23,pl6_pb,pb,PVC,Pb,37.71349557471101,Total,Child,27,1.2,1.676155358876045
2022-06-23,pl6_pb,pb,PVC,Pb,37.71349557471101,Total,Infant,7,0.8,4.310113779966973
2022-06-23,pl6_pb,pb,PVC,Pb,37.71349557471101,Total,Pregnant Adult,65,1.8,1.044373723607382
2022-06-23,pl6_pb,pb,PVC,Pb,37.71349557471101,Total,Teen,50,1.5,1.1314048672413304
2022-06-23,pl6_pb,pb,PVC,Pb,37.71349557471101,Total,Toddler,15,0.9,2.2628097344826608
2022-06-24,blank_NA,NA,NA,Pb,0.05391389530975877,Total,Adult,70,2,0.0015403970088502506
2022-06-24,blank_NA,NA,NA,Pb,0.05391389530975877,Total,Child,27,1.2,0.0023961731248781674
2022-06-24,blank_NA,NA,NA,Pb,0.05391389530975877,Total,Infant,7,0.8,0.006161588035401003
2022-06-24,blank_NA,NA,NA,Pb,0.05391389530975877,Total,Pregnant Adult,65,1.8,0.0014930001778087044
2022-06-24,blank_NA,NA,NA,Pb,0.05391389530975877,Total,Teen,50,1.5,0.0016174168592927632
2022-06-24,blank_NA,NA,NA,Pb,0.05391389530975877,Total,Toddler,15,0.9,0.003234833718585526
2022-06-30,pl1_cu,cu,Cast Iron,Pb,18.13052533480727,Total,Adult,70,2,0.5180150095659221
2022-06-30,pl1_cu,cu,Cast Iron,Pb,18.13052533480727,Total,Child,27,1.2,0.8058011259914343
2022-06-30,pl1_cu,cu,Cast Iron,Pb,18.13052533480727,Total,Infant,7,0.8,2.0720600382636882
2022-06-30,pl1_cu,cu,Cast Iron,Pb,18.13052533480727,Total,Pregnant Adult,65,1.8,0.5020760861946629
2022-06-30,pl1_cu,cu,Cast Iron,Pb,18.13052533480727,Total,Teen,50,1.5,0.543915760044218
2022-06-30,pl1_cu,cu,Cast Iron,Pb,18.13052533480727,Total,Toddler,15,0.9,1.0878315200884363
2022-06-30,pl1_pb,pb,Cast Iron,Pb,23.785552590145976,Total,Adult,70,2,0.6795872168613136
2022-06-30,pl1_pb,pb,Cast Iron,Pb,23.785552590145976,Total,Child,27,1.2,1.0571356706731545
2022-06-30,pl1_pb,pb,Cast Iron,Pb,23.785552590145976,Total,Infant,7,0.8,2.7183488674452545
2022-06-30,pl1_pb,pb,Cast Iron,Pb,23.785552590145976,Total,Pregnant Adult,65,1.8,0.6586768409578886
2022-06-30,pl1_pb,pb,Cast Iron,Pb,23.785552590145976,Total,Teen,50,1.5,0.7135665777043791
2022-06-30,pl1_pb,pb,Cast Iron,Pb,23.785552590145976,Total,Toddler,15,0.9,1.4271331554087585
2022-06-30,pl2_cu,cu,PVC,Pb,10.240179732522527,Total,Adult,70,2,0.29257656378635793
2022-06-30,pl2_cu,cu,PVC,Pb,10.240179732522527,Total,Child,27,1.2,0.45511909922322347
2022-06-30,pl2_cu,cu,PVC,Pb,10.240179732522527,Total,Infant,7,0.8,1.1703062551454317
2022-06-30,pl2_cu,cu,PVC,Pb,10.240179732522527,Total,Pregnant Adult,65,1.8,0.2835742079775469
2022-06-30,pl2_cu,cu,PVC,Pb,10.240179732522527,Total,Teen,50,1.5,0.3072053919756758
2022-06-30,pl2_cu,cu,PVC,Pb,10.240179732522527,Total,Toddler,15,0.9,0.6144107839513516
2022-06-30,pl2_pb,pb,PVC,Pb,24.68446061531977,Total,Adult,70,2,0.7052703032948506
2022-06-30,pl2_pb,pb,PVC,Pb,24.68446061531977,Total,Child,27,1.2,1.0970871384586565
2022-06-30,pl2_pb,pb,PVC,Pb,24.68446061531977,Total,Infant,7,0.8,2.821081213179403
2022-06-30,pl2_pb,pb,PVC,Pb,24.68446061531977,Total,Pregnant Adult,65,1.8,0.6835696785780859
2022-06-30,pl2_pb,pb,PVC,Pb,24.68446061531977,Total,Teen,50,1.5,0.7405338184595931
2022-06-30,pl2_pb,pb,PVC,Pb,24.68446061531977,Total,Toddler,15,0.9,1.4810676369191862
2022-06-30,pl3_cu,cu,Cast Iron,Pb,48.92834378603434,Total,Adult,70,2,1.3979526796009811
2022-06-30,pl3_cu,cu,Cast Iron,Pb,48.92834378603434,Total,Child,27,1.2,2.1745930571570815
2022-06-30,pl3_cu,cu,Cast Iron,Pb,48.92834378603434,Total,Infant,7,0.8,5.591810718403925
2022-06-30,pl3_cu,cu,Cast Iron,Pb,48.92834378603434,Total,Pregnant Adult,65,1.8,1.354938750997874
2022-06-30,pl3_cu,cu,Cast Iron,Pb,48.92834378603434,Total,Teen,50,1.5,1.4678503135810304
2022-06-30,pl3_cu,cu,Cast Iron,Pb,48.92834378603434,Total,Toddler,15,0.9,2.9357006271620607
2022-06-30,pl3_pb,pb,Cast Iron,Pb,33.2738228777695,Total,Adult,70,2,0.9506806536505571
2022-06-30,pl3_pb,pb,Cast Iron,Pb,33.2738228777695,Total,Child,27,1.2,1.478836572345311
2022-06-30,pl3_pb,pb,Cast Iron,Pb,33.2738228777695,Total,Infant,7,0.8,3.8027226146022284
2022-06-30,pl3_pb,pb,Cast Iron,Pb,33.2738228777695,Total,Pregnant Adult,65,1.8,0.92142894123054
2022-06-30,pl3_pb,pb,Cast Iron,Pb,33.2738228777695,Total,Teen,50,1.5,0.9982146863330849
2022-06-30,pl3_pb,pb,Cast Iron,Pb,33.2738228777695,Total,Toddler,15,0.9,1.99642937266617
2022-06-30,pl4_cu,cu,PVC,Pb,84.37657094366129,Total,Adult,70,2,2.410759169818894
2022-06-30,pl4_cu,cu,PVC,Pb,84.37657094366129,Total,Child,27,1.2,3.75006981971828
2022-06-30,pl4_cu,cu,PVC,Pb,84.37657094366129,Total,Infant,7,0.8,9.643036679275577
2022-06-30,pl4_cu,cu,PVC,Pb,84.37657094366129,Total,Pregnant Adult,65,1.8,2.336581964593697
2022-06-30,pl4_cu,cu,PVC,Pb,84.37657094366129,Total,Teen,50,1.5,2.5312971283098387
2022-06-30,pl4_cu,cu,PVC,Pb,84.37657094366129,Total,Toddler,15,0.9,5.062594256619677
2022-06-30,pl4_pb,pb,PVC,Pb,12.164177700249487,Total,Adult,70,2,0.3475479342928425
2022-06-30,pl4_pb,pb,PVC,Pb,12.164177700249487,Total,Child,27,1.2,0.5406301200110883
2022-06-30,pl4_pb,pb,PVC,Pb,12.164177700249487,Total,Infant,7,0.8,1.3901917371713701
2022-06-30,pl4_pb,pb,PVC,Pb,12.164177700249487,Total,Pregnant Adult,65,1.8,0.33685415169921656
2022-06-30,pl4_pb,pb,PVC,Pb,12.164177700249487,Total,Teen,50,1.5,0.3649253310074846
2022-06-30,pl4_pb,pb,PVC,Pb,12.164177700249487,Total,Toddler,15,0.9,0.7298506620149693
2022-06-30,pl5_cu,cu,Cast Iron,Pb,37.351150213328566,Total,Adult,70,2,1.067175720380816
2022-06-30,pl5_cu,cu,Cast Iron,Pb,37.351150213328566,Total,Child,27,1.2,1.6600511205923807
2022-06-30,pl5_cu,cu,Cast Iron,Pb,37.351150213328566,Total,Infant,7,0.8,4.268702881523265
2022-06-30,pl5_cu,cu,Cast Iron,Pb,37.351150213328566,Total,Pregnant Adult,65,1.8,1.0343395443690988
2022-06-30,pl5_cu,cu,Cast Iron,Pb,37.351150213328566,Total,Teen,50,1.5,1.120534506399857
2022-06-30,pl5_cu,cu,Cast Iron,Pb,37.351150213328566,Total,Toddler,15,0.9,2.241069012799714
2022-06-30,pl5_pb,pb,Cast Iron,Pb,35.63673600259217,Total,Adult,70,2,1.0181924572169192
2022-06-30,pl5_pb,pb,Cast Iron,Pb,35.63673600259217,Total,Child,27,1.2,1.583854933448541
2022-06-30,pl5_pb,pb,Cast Iron,Pb,35.63673600259217,Total,Infant,7,0.8,4.072769828867677
2022-06-30,pl5_pb,pb,Cast Iron,Pb,35.63673600259217,Total,Pregnant Adult,65,1.8,0.9868634585333218
2022-06-30,pl5_pb,pb,Cast Iron,Pb,35.63673600259217,Total,Teen,50,1.5,1.069102080077765
2022-06-30,pl5_pb,pb,Cast Iron,Pb,35.63673600259217,Total,Toddler,15,0.9,2.1382041601555306
2022-06-30,pl6_cu,cu,PVC,Pb,44.935639087064544,Total,Adult,70,2,1.2838754024875585
2022-06-30,pl6_cu,cu,PVC,Pb,44.935639087064544,Total,Child,27,1.2,1.9971395149806463
2022-06-30,pl6_cu,cu,PVC,Pb,44.935639087064544,Total,Infant,7,0.8,5.135501609950234
2022-06-30,pl6_cu,cu,PVC,Pb,44.935639087064544,Total,Pregnant Adult,65,1.8,1.2443715439494796
2022-06-30,pl6_cu,cu,PVC,Pb,44.935639087064544,Total,Teen,50,1.5,1.3480691726119363
2022-06-30,pl6_cu,cu,PVC,Pb,44.935639087064544,Total,Toddler,15,0.9,2.6961383452238725
2022-06-30,pl6_pb,pb,PVC,Pb,41.021490178417054,Total,Adult,70,2,1.1720425765262015
2022-06-30,pl6_pb,pb,PVC,Pb,41.021490178417054,Total,Child,27,1.2,1.8231773412629801
2022-06-30,pl6_pb,pb,PVC,Pb,41.021490178417054,Total,Infant,7,0.8,4.688170306104807
2022-06-30,pl6_pb,pb,PVC,Pb,41.021490178417054,Total,Pregnant Adult,65,1.8,1.135979728017703
2022-06-30,pl6_pb,pb,PVC,Pb,41.021490178417054,Total,Teen,50,1.5,1.2306447053525116
2022-06-30,pl6_pb,pb,PVC,Pb,41.021490178417054,Total,Toddler,15,0.9,2.461289410705023
2022-07-07,pl1_cu,cu,Cast Iron,Pb,71.68379052837024,"Filtered, <0.45um",Adult,70,2,2.0481083008105783
2022-07-07,pl1_cu,cu,Cast Iron,Pb,71.68379052837024,"Filtered, <0.45um",Child,27,1.2,3.185946245705344
2022-07-07,pl1_cu,cu,Cast Iron,Pb,71.68379052837024,"Filtered, <0.45um",Infant,7,0.8,8.192433203242313
2022-07-07,pl1_cu,cu,Cast Iron,Pb,71.68379052837024,"Filtered, <0.45um",Pregnant Adult,65,1.8,1.9850895838625604
2022-07-07,pl1_cu,cu,Cast Iron,Pb,71.68379052837024,"Filtered, <0.45um",Teen,50,1.5,2.150513715851107
2022-07-07,pl1_cu,cu,Cast Iron,Pb,71.68379052837024,"Filtered, <0.45um",Toddler,15,0.9,4.301027431702214
2022-07-07,pl1_pb,pb,Cast Iron,Pb,59.83221412469136,"Filtered, <0.45um",Adult,70,2,1.7094918321340389
2022-07-07,pl1_pb,pb,Cast Iron,Pb,59.83221412469136,"Filtered, <0.45um",Child,27,1.2,2.6592095166529495
2022-07-07,pl1_pb,pb,Cast Iron,Pb,59.83221412469136,"Filtered, <0.45um",Infant,7,0.8,6.837967328536156
2022-07-07,pl1_pb,pb,Cast Iron,Pb,59.83221412469136,"Filtered, <0.45um",Pregnant Adult,65,1.8,1.6568920834529917
2022-07-07,pl1_pb,pb,Cast Iron,Pb,59.83221412469136,"Filtered, <0.45um",Teen,50,1.5,1.794966423740741
2022-07-07,pl1_pb,pb,Cast Iron,Pb,59.83221412469136,"Filtered, <0.45um",Toddler,15,0.9,3.589932847481482
2022-07-07,pl2_cu,cu,PVC,Pb,158.57097969035024,"Filtered, <0.45um",Adult,70,2,4.530599419724292
2022-07-07,pl2_cu,cu,PVC,Pb,158.57097969035024,"Filtered, <0.45um",Child,27,1.2,7.0475990973488996
2022-07-07,pl2_cu,cu,PVC,Pb,158.57097969035024,"Filtered, <0.45um",Infant,7,0.8,18.12239767889717
2022-07-07,pl2_cu,cu,PVC,Pb,158.57097969035024,"Filtered, <0.45um",Pregnant Adult,65,1.8,4.3911963606558535
2022-07-07,pl2_cu,cu,PVC,Pb,158.57097969035024,"Filtered, <0.45um",Teen,50,1.5,4.7571293907105074
2022-07-07,pl2_cu,cu,PVC,Pb,158.57097969035024,"Filtered, <0.45um",Toddler,15,0.9,9.514258781421015
2022-07-07,pl2_pb,pb,PVC,Pb,215.75033977274649,"Filtered, <0.45um",Adult,70,2,6.164295422078471
2022-07-07,pl2_pb,pb,PVC,Pb,215.75033977274649,"Filtered, <0.45um",Child,27,1.2,9.588903989899844
2022-07-07,pl2_pb,pb,PVC,Pb,215.75033977274649,"Filtered, <0.45um",Infant,7,0.8,24.657181688313887
2022-07-07,pl2_pb,pb,PVC,Pb,215.75033977274649,"Filtered, <0.45um",Pregnant Adult,65,1.8,5.974624793706826
2022-07-07,pl2_pb,pb,PVC,Pb,215.75033977274649,"Filtered, <0.45um",Teen,50,1.5,6.472510193182395
2022-07-07,pl2_pb,pb,PVC,Pb,215.75033977274649,"Filtered, <0.45um",Toddler,15,0.9,12.94502038636479
2022-07-07,pl3_cu,cu,Cast Iron,Pb,195.57153088710453,"Filtered, <0.45um",Adult,70,2,5.587758025345844
2022-07-07,pl3_cu,cu,Cast Iron,Pb,195.57153088710453,"Filtered, <0.45um",Child,27,1.2,8.692068039426868
2022-07-07,pl3_cu,cu,Cast Iron,Pb,195.57153088710453,"Filtered, <0.45um",Infant,7,0.8,22.351032101383375
2022-07-07,pl3_cu,cu,Cast Iron,Pb,195.57153088710453,"Filtered, <0.45um",Pregnant Adult,65,1.8,5.415827009181356
2022-07-07,pl3_cu,cu,Cast Iron,Pb,195.57153088710453,"Filtered, <0.45um",Teen,50,1.5,5.867145926613136
2022-07-07,pl3_cu,cu,Cast Iron,Pb,195.57153088710453,"Filtered, <0.45um",Toddler,15,0.9,11.734291853226273
2022-07-07,pl3_pb,pb,Cast Iron,Pb,84.6755115746687,"Filtered, <0.45um",Adult,70,2,2.41930033070482
2022-07-07,pl3_pb,pb,Cast Iron,Pb,84.6755115746687,"Filtered, <0.45um",Child,27,1.2,3.7633560699852757
2022-07-07,pl3_pb,pb,Cast Iron,Pb,84.6755115746687,"Filtered, <0.45um",Infant,7,0.8,9.67720132281928
2022-07-07,pl3_pb,pb,Cast Iron,Pb,84.6755115746687,"Filtered, <0.45um",Pregnant Adult,65,1.8,2.3448603205292873
2022-07-07,pl3_pb,pb,Cast Iron,Pb,84.6755115746687,"Filtered, <0.45um",Teen,50,1.5,2.5402653472400614
2022-07-07,pl3_pb,pb,Cast Iron,Pb,84.6755115746687,"Filtered, <0.45um",Toddler,15,0.9,5.080530694480122
2022-07-07,pl4_cu,cu,PVC,Pb,247.10466274465225,"Filtered, <0.45um",Adult,70,2,7.060133221275779
2022-07-07,pl4_cu,cu,PVC,Pb,247.10466274465225,"Filtered, <0.45um",Child,27,1.2,10.982429455317877
2022-07-07,pl4_cu,cu,PVC,Pb,247.10466274465225,"Filtered, <0.45um",Infant,7,0.8,28.240532885103114
2022-07-07,pl4_cu,cu,PVC,Pb,247.10466274465225,"Filtered, <0.45um",Pregnant Adult,65,1.8,6.842898352928831
2022-07-07,pl4_cu,cu,PVC,Pb,247.10466274465225,"Filtered, <0.45um",Teen,50,1.5,7.413139882339567
2022-07-07,pl4_cu,cu,PVC,Pb,247.10466274465225,"Filtered, <0.45um",Toddler,15,0.9,14.826279764679134
2022-07-07,pl4_pb,pb,PVC,Pb,187.8475466119148,"Filtered, <0.45um",Adult,70,2,5.367072760340423
2022-07-07,pl4_pb,pb,PVC,Pb,187.8475466119148,"Filtered, <0.45um",Child,27,1.2,8.348779849418435
2022-07-07,pl4_pb,pb,PVC,Pb,187.8475466119148,"Filtered, <0.45um",Infant,7,0.8,21.46829104136169
2022-07-07,pl4_pb,pb,PVC,Pb,187.8475466119148,"Filtered, <0.45um",Pregnant Adult,65,1.8,5.201932060022256
2022-07-07,pl4_pb,pb,PVC,Pb,187.8475466119148,"Filtered, <0.45um",Teen,50,1.5,5.635426398357444
2022-07-07,pl4_pb,pb,PVC,Pb,187.8475466119148,"Filtered, <0.45um",Toddler,15,0.9,11.270852796714887
2022-07-07,pl5_cu,cu,Cast Iron,Pb,304.6646556301821,"Filtered, <0.45um",Adult,70,2,8.704704446576631
2022-07-07,pl5_cu,cu,Cast Iron,Pb,304.6646556301821,"Filtered, <0.45um",Child,27,1.2,13.540651361341427
2022-07-07,pl5_cu,cu,Cast Iron,Pb,304.6646556301821,"Filtered, <0.45um",Infant,7,0.8,34.818817786306525
2022-07-07,pl5_cu,cu,Cast Iron,Pb,304.6646556301821,"Filtered, <0.45um",Pregnant Adult,65,1.8,8.436867386681968
2022-07-07,pl5_cu,cu,Cast Iron,Pb,304.6646556301821,"Filtered, <0.45um",Teen,50,1.5,9.139939668905463
2022-07-07,pl5_cu,cu,Cast Iron,Pb,304.6646556301821,"Filtered, <0.45um",Toddler,15,0.9,18.27987933781093
2022-07-07,pl5_pb,pb,Cast Iron,Pb,243.88797520415557,"Filtered, <0.45um",Adult,70,2,6.968227862975874
2022-07-07,pl5_pb,pb,Cast Iron,Pb,243.88797520415557,"Filtered, <0.45um",Child,27,1.2,10.839465564629135
2022-07-07,pl5_pb,pb,Cast Iron,Pb,243.88797520415557,"Filtered, <0.45um",Infant,7,0.8,27.872911451903494
2022-07-07,pl5_pb,pb,Cast Iron,Pb,243.88797520415557,"Filtered, <0.45um",Pregnant Adult,65,1.8,6.753820851807385
2022-07-07,pl5_pb,pb,Cast Iron,Pb,243.88797520415557,"Filtered, <0.45um",Teen,50,1.5,7.316639256124668
2022-07-07,pl5_pb,pb,Cast Iron,Pb,243.88797520415557,"Filtered, <0.45um",Toddler,15,0.9,14.633278512249335
2022-07-07,pl6_cu,cu,PVC,Pb,49.71513269516405,"Filtered, <0.45um",Adult,70,2,1.420432362718973
2022-07-07,pl6_cu,cu,PVC,Pb,49.71513269516405,"Filtered, <0.45um",Child,27,1.2,2.2095614531184022
2022-07-07,pl6_cu,cu,PVC,Pb,49.71513269516405,"Filtered, <0.45um",Infant,7,0.8,5.681729450875892
2022-07-07,pl6_cu,cu,PVC,Pb,49.71513269516405,"Filtered, <0.45um",Pregnant Adult,65,1.8,1.376726751558389
2022-07-07,pl6_cu,cu,PVC,Pb,49.71513269516405,"Filtered, <0.45um",Teen,50,1.5,1.4914539808549216
2022-07-07,pl6_cu,cu,PVC,Pb,49.71513269516405,"Filtered, <0.45um",Toddler,15,0.9,2.982907961709843
2022-07-07,pl6_pb,pb,PVC,Pb,168.4544933685347,"Filtered, <0.45um",Adult,70,2,4.812985524815278
2022-07-07,pl6_pb,pb,PVC,Pb,168.4544933685347,"Filtered, <0.45um",Child,27,1.2,7.486866371934876
2022-07-07,pl6_pb,pb,PVC,Pb,168.4544933685347,"Filtered, <0.45um",Infant,7,0.8,19.25194209926111
2022-07-07,pl6_pb,pb,PVC,Pb,168.4544933685347,"Filtered, <0.45um",Pregnant Adult,65,1.8,4.664893662513268
2022-07-07,pl6_pb,pb,PVC,Pb,168.4544933685347,"Filtered, <0.45um",Teen,50,1.5,5.053634801056042
2022-07-07,pl6_pb,pb,PVC,Pb,168.4544933685347,"Filtered, <0.45um",Toddler,15,0.9,10.107269602112082
2022-08-23,pl1_cu,cu,Cast Iron,Pb,313.9189603084759,Total,Adult,70,2,8.96911315167074
2022-08-23,pl1_cu,cu,Cast Iron,Pb,313.9189603084759,Total,Child,27,1.2,13.951953791487817
2022-08-23,pl1_cu,cu,Cast Iron,Pb,313.9189603084759,Total,Infant,7,0.8,35.87645260668296
2022-08-23,pl1_cu,cu,Cast Iron,Pb,313.9189603084759,Total,Pregnant Adult,65,1.8,8.693140439311641
2022-08-23,pl1_cu,cu,Cast Iron,Pb,313.9189603084759,Total,Teen,50,1.5,9.417568809254277
2022-08-23,pl1_cu,cu,Cast Iron,Pb,313.9189603084759,Total,Toddler,15,0.9,18.835137618508554
2022-08-23,pl1_pb,pb,Cast Iron,Pb,142.58773796324152,Total,Adult,70,2,4.073935370378329
2022-08-23,pl1_pb,pb,Cast Iron,Pb,142.58773796324152,Total,Child,27,1.2,6.33723279836629
2022-08-23,pl1_pb,pb,Cast Iron,Pb,142.58773796324152,Total,Infant,7,0.8,16.295741481513318
2022-08-23,pl1_pb,pb,Cast Iron,Pb,142.58773796324152,Total,Pregnant Adult,65,1.8,3.948583512828227
2022-08-23,pl1_pb,pb,Cast Iron,Pb,142.58773796324152,Total,Teen,50,1.5,4.277632138897245
2022-08-23,pl1_pb,pb,Cast Iron,Pb,142.58773796324152,Total,Toddler,15,0.9,8.5552642777944925
2022-08-23,pl2_cu,cu,PVC,Pb,77.86986617089023,Total,Adult,70,2,2.224853319168292
2022-08-23,pl2_cu,cu,PVC,Pb,77.86986617089023,Total,Child,27,1.2,3.4608829409284545
2022-08-23,pl2_cu,cu,PVC,Pb,77.86986617089023,Total,Infant,7,0.8,8.89941327667317
2022-08-23,pl2_cu,cu,PVC,Pb,77.86986617089023,Total,Pregnant Adult,65,1.8,2.156396293963114
2022-08-23,pl2_cu,cu,PVC,Pb,77.86986617089023,Total,Teen,50,1.5,2.3360959851267067
2022-08-23,pl2_cu,cu,PVC,Pb,77.86986617089023,Total,Toddler,15,0.9,4.672191970253413
2022-08-23,pl2_pb,pb,PVC,Pb,133.3868383619748,Total,Adult,70,2,3.811052524627852
2022-08-23,pl2_pb,pb,PVC,Pb,133.3868383619748,Total,Child,27,1.2,5.92830392719888
2022-08-23,pl2_pb,pb,PVC,Pb,133.3868383619748,Total,Infant,7,0.8,15.244210098511408
2022-08-23,pl2_pb,pb,PVC,Pb,133.3868383619748,Total,Pregnant Adult,65,1.8,3.693789370023918
2022-08-23,pl2_pb,pb,PVC,Pb,133.3868383619748,Total,Teen,50,1.5,4.001605150859245
2022-08-23,pl2_pb,pb,PVC,Pb,133.3868383619748,Total,Toddler,15,0.9,8.00321030171849
2022-08-23,pl3_cu,cu,Cast Iron,Pb,126.5844362088754,Total,Adult,70,2,3.61669817739644
2022-08-23,pl3_cu,cu,Cast Iron,Pb,126.5844362088754,Total,Child,27,1.2,5.625974942616684
2022-08-23,pl3_cu,cu,Cast Iron,Pb,126.5844362088754,Total,Infant,7,0.8,14.46679270958576
2022-08-23,pl3_cu,cu,Cast Iron,Pb,126.5844362088754,Total,Pregnant Adult,65,1.8,3.5054151565534726
2022-08-23,pl3_cu,cu,Cast Iron,Pb,126.5844362088754,Total,Teen,50,1.5,3.797533086266262
2022-08-23,pl3_cu,cu,Cast Iron,Pb,126.5844362088754,Total,Toddler,15,0.9,7.595066172532524
2022-08-23,pl3_pb,pb,Cast Iron,Pb,96.64759144130625,Total,Adult,70,2,2.7613597554658926
2022-08-23,pl3_pb,pb,Cast Iron,Pb,96.64759144130625,Total,Child,27,1.2,4.295448508502499
